,source,target,weight
1191,1629,523,0.1
1192,1698,688,0.1
1193,3115,2587,0.1
1194,594,2505,0.1
1195,3838,3252,0.1
1196,2587,2990,0.4
1197,27,637,0.1
1198,403,778,0.2
1199,4741,4465,0.1
1200,20,191,0.1
1201,26,3362,0.1
1202,2486,1981,0.2
1203,4783,4792,0.1
1204,1179,2,-0.2
1205,2570,4741,0.2
1206,3779,4571,-1.0
1207,1629,2218,0.1
1208,1950,1814,0.1
1209,3728,4039,0.2
1210,2152,1576,1.0
1211,2077,5385,-0.2
1212,2778,321,0.1
1213,3354,4115,0.1
1214,254,6,0.1
1215,2969,2632,0.1
1216,815,2587,0.3
1217,4198,4202,0.1
1218,2195,1576,0.1
1219,1981,506,0.4
1220,2346,3456,0.3
1221,4314,864,0.1
1222,4079,1459,0.1
1223,4976,4977,0.1
1224,4036,3659,0.7
1225,1786,2570,0.3
1226,1943,864,0.1
1227,3800,4206,0.1
1228,2819,127,-0.1
1229,6,90,0.1
1230,4577,4583,0.1
1231,2077,2623,0.3
1232,5378,176,0.3
1233,75,114,0.2
1234,10,5,-0.1
1235,4423,4348,0.1
1236,4578,4579,1.0
1237,2233,505,0.2
1238,98,355,-0.1
1239,2349,2247,0.1
1240,4705,4740,0.1
1241,3098,2981,0.1
1242,3062,2600,0.1
1243,3261,4579,-1.0
1244,6,116,0.4
1245,864,2092,0.1
1246,1987,1800,0.1
1247,4592,4589,0.1
1248,75,35,0.1
1249,1063,926,0.1
1250,4199,451,0.5
1251,962,960,0.2
1252,5496,5457,-0.1
1253,10,452,0.1
1254,4980,4977,0.2
1255,2183,2077,0.2
1256,3564,4973,0.2
1257,1541,1800,-0.1
1258,3523,3819,0.2
1259,5045,4444,0.1
1260,1121,1225,0.1
1261,4604,4542,0.2
1262,3629,3593,0.1
1263,1249,1587,0.5
1264,637,603,0.1
1265,0,41,0.6
1266,2839,2992,-1.0
1267,5549,2876,0.3
1268,1330,594,0.1
1269,3800,5796,0.3
1270,1590,1344,0.2
1271,3160,132,0.1
1272,1758,1700,0.1
1273,2953,3836,0.1
1274,4230,4249,0.3
1275,5504,5420,0.4
1276,821,691,0.1
1277,3046,3257,0.2
1278,1783,977,0.3
1279,1293,1275,0.6
1280,3850,2943,0.2
1281,5372,3275,0.1
1282,2077,3391,0.2
1283,2839,2886,0.1
1284,1293,3279,0.2
1285,896,1935,0.1
1286,4768,5064,0.1
1287,1814,323,0.1
1288,1076,452,0.1
1289,4048,3438,0.2
1290,1725,2031,0.1
1291,1249,497,0.1
1292,427,428,0.1
1293,4891,2587,0.1
1294,1804,2209,0.2
1295,867,876,0.1
1296,2218,3744,0.2
1297,4559,4427,0.1
1298,4434,2906,0.2
1299,3643,3958,0.1
1300,4056,163,0.1
1301,4798,2876,0.1
1302,3496,45,0.2
1303,4038,2587,0.1
1304,4933,4748,0.1
1305,95,106,0.1
1306,5181,2247,0.2
1307,2247,977,0.1
1308,3691,26,0.1
1309,506,2587,-0.2
1310,1081,881,1.0
1311,2925,4030,0.1
1312,592,45,0.1
1313,5309,2016,0.2
1314,4586,4617,0.3
1315,1902,1700,0.1
1316,4578,4545,-1.0
1317,3456,864,0.3
1318,2084,1764,0.1
1319,1015,1130,0.6
1320,1011,3841,0.1
1321,4759,2338,0.1
1322,3564,3631,0.2
1323,3751,3776,0.1
1324,3715,4653,-1.0
1325,4171,2949,0.1
1326,4413,5707,0.1
1327,2477,1532,0.1
1328,1541,1354,0.1
1329,5134,3379,0.2
1330,4092,2941,0.2
1331,3668,3710,-1.0
1332,4413,4114,0.1
1333,355,4589,-1.0
1334,376,791,0.1
1335,2762,1764,0.2
1336,1121,888,0.1
1337,1650,1585,0.1
1338,3294,2718,0.1
1339,6,4,0.1
1340,1594,24,0.2
1341,3646,4768,0.2
1342,1689,4973,0.3
1343,4747,4303,0.1
1344,306,334,0.1
1345,4127,4427,0.1
1346,1605,1519,0.1
1347,1967,1240,0.1
1348,271,0,0.1
1349,899,306,0.2
1350,1450,240,0.2
1351,5719,3646,0.1
1352,2247,163,0.1
1353,364,127,0.1
1354,3179,2953,0.1
1355,4833,2446,-1.0
1356,9,2,0.7
1357,5158,2699,-1.0
1358,3279,3593,0.3
1359,1764,1357,0.1
1360,2884,4315,0.1
1361,3282,4119,0.1
1362,5134,5603,1.0
1363,646,826,0.1
1364,2329,26,0.1
1365,896,1844,0.1
1366,26,1371,0.1
1367,264,2257,0.3
1368,1954,1456,0.1
1369,669,1870,0.1
1370,5411,3631,0.1
1371,1948,1786,0.1
1372,4329,864,0.1
1373,1276,864,0.5
1374,1771,2043,0.1
1375,10,2369,0.1
1376,1803,4559,0.2
1377,240,241,0.1
1378,5157,4936,0.1
1379,364,35,0.1
1380,98,3553,0.1
1381,4471,4925,0.1
1382,1498,1341,0.2
1383,28,27,0.1
1384,3910,5206,-0.5
1385,4591,3819,-1.0
1386,1204,41,0.2
1387,0,528,0.1
1388,10,3391,0.1
1389,2550,2672,0.4
1390,3295,1321,-0.2
1391,5378,4168,0.1
1392,4672,1786,0.1
1393,3728,5636,-1.0
1394,3751,5444,0.1
1395,3438,3448,0.1
1396,3584,3705,0.5
1397,1072,3623,0.2
1398,3910,26,0.2
1399,506,3910,0.1
1400,2250,2715,0.1
1401,3167,3247,0.5
1402,92,88,1.0
1403,4689,4858,0.1
1404,175,2669,0.2
1405,2218,3494,-1.0
1406,1844,896,0.1
1407,2839,3009,0.1
1408,3659,4089,0.2
1409,1844,2181,0.1
1410,499,2311,0.1
1411,4206,5428,0.2
1412,791,783,0.3
1413,26,1410,0.1
1414,2669,2738,0.4
1415,2295,121,0.1
1416,3751,4669,0.1
1417,2718,2580,0.1
1418,3421,2953,0.1
1419,5,2139,0.5
1420,791,734,0.3
1421,4338,4196,0.1
1422,3294,3306,-1.0
1423,2062,544,0.2
1424,1756,2154,0.1
1425,2119,4345,0.1
1426,532,1418,0.2
1427,1238,594,0.1
1428,2949,2545,0.2
1429,26,4619,0.1
1430,103,235,0.1
1431,4596,4593,0.1
1432,791,816,0.3
1433,726,187,0.1
1434,2338,2634,-1.0
1435,3577,3915,-1.0
1436,5134,5355,0.2
1437,851,5259,0.1
1438,2020,2403,0.1
1439,4466,3378,0.1
1440,3910,1873,0.1
1441,3032,2778,0.1
1442,2203,321,0.1
1443,3483,3477,0.8
1444,5134,4123,0.1
1445,1190,1271,0.1
1446,5309,603,0.1
1447,5319,1945,-1.0
1448,26,3259,0.1
1449,3643,165,-1.0
1450,1210,1243,0.5
1451,1783,1576,0.1
1452,444,313,0.1
1453,26,3110,0.1
1454,1486,1651,0.2
1455,2020,2071,0.2
1456,2699,3657,0.2
1457,5729,5786,0.1
1458,4705,2204,0.1
1459,26,5743,0.1
1460,3002,1907,0.3
1461,1293,4039,0.4
1462,355,4593,-1.0
1463,4461,1507,0.1
1464,2070,2074,0.2
1465,5319,4559,0.1
1466,3503,4466,0.1
1467,2432,2338,0.1
1468,5698,3631,0.1
1469,1524,1564,0.1
1470,2207,2094,0.1
1471,40,10,0.1
1472,2140,3518,0.3
1473,3172,3170,0.1
1474,2146,1998,0.2
1475,4230,993,0.3
1476,4140,1144,0.3
1477,1022,937,0.2
1478,2953,4312,0.1
1479,3958,4569,0.1
1480,2077,493,0.1
1481,4092,2592,0.5
1482,977,5477,-1.0
1483,5162,5309,0.2
1484,1321,184,0.2
1485,217,293,0.5
1486,3150,2876,0.2
1487,355,4559,0.1
1488,0,2076,0.1
1489,821,10,0.1
1490,30,162,0.1
1491,3716,4653,-1.0
1492,5,9,0.3
1493,230,1275,0.1
1494,4878,1087,0.1
1495,2347,4721,0.6
1496,4665,4545,0.2
1497,1524,1742,0.1
1498,4274,3819,0.2
1499,3714,4585,-1.0
1500,4493,4801,0.1
1501,440,783,0.2
1502,3456,4092,0.2
1503,1592,1619,0.1
1504,4196,2884,0.1
1505,1293,2707,0.5
1506,2077,384,0.1
1507,105,134,0.1
1508,364,268,0.1
1509,1585,4268,0.1
1510,1981,2020,0.7
1511,1274,1580,0.1
1512,2839,2587,0.3
1513,5142,5144,1.0
1514,3453,3438,0.2
1515,19,1939,0.1
1516,3623,3,0.1
1517,1981,1521,0.2
1518,4752,4311,0.1
1519,2580,2823,-1.0
1520,3497,1485,0.1
1521,4168,4316,0.1
1522,4423,4746,0.1
1523,529,2731,-0.4
1524,3838,2925,0.1
1525,1998,24,0.9
1526,919,937,0.2
1527,2943,2077,0.4
1528,1,591,0.1
1529,926,1033,-1.0
1530,2020,26,0.1
1531,26,3441,0.1
1532,2077,4576,-1.0
1533,2020,2423,0.1
1534,1629,2214,0.3
1535,3838,3659,0.1
1536,3646,4206,-0.1
1537,863,834,0.2
1538,6,105,0.4
1539,546,745,0.1
1540,1839,2247,0.1
1541,4537,2884,0.1
1542,2472,1998,0.1
1543,2884,4092,0.3
1544,2218,1786,0.1
1545,269,1351,-1.0
1546,3684,3718,-1.0
1547,69,5134,0.1
1548,230,791,-1.0
1549,84,17,0.2
1550,4465,4316,0.1
1551,2587,2884,0.4
1552,5,1341,-1.0
1553,5550,5411,0.1
1554,4206,5049,0.1
1555,4471,2486,-0.1
1556,2077,2387,0.1
1557,646,673,0.1
1558,412,124,0.1
1559,355,4592,-1.0
1560,4484,2269,0.2
1561,3910,599,0.1
1562,6,1227,-0.1
1563,920,362,0.1
1564,3062,4694,0.1
1565,3152,1981,0.1
1566,1875,1725,-0.1
1567,3715,4571,-1.0
1568,313,1756,0.1
1569,1907,2976,0.4
1570,734,1571,0.1
1571,5834,4123,0.2
1572,1394,1746,0.5
1573,3646,5687,0.1
1574,4092,3308,-1.0
1575,1668,664,0.1
1576,5625,5479,0.1
1577,1760,1580,0.2
1578,3062,26,0.1
1579,10,553,0.1
1580,3378,4502,-1.0
1581,783,582,0.8
1582,2654,2150,0.2
1583,494,344,0.1
1584,1571,1176,0.2
1585,1853,4372,0.1
1586,1764,4653,-1.0
1587,4608,3670,0.2
1588,209,6,0.5
1589,1532,1669,0.1
1590,2545,4135,0.1
1591,5413,3910,0.1
1592,1310,1469,0.4
1593,523,0,0.1
1594,4223,4230,0.5
1595,3470,121,1.0
1596,4296,5532,0.1
1597,3659,4036,0.1
1598,4056,3819,0.1
1599,2557,2592,0.2
1600,3372,415,-0.2
1601,551,461,0.2
1602,424,26,0.1
1603,5138,4115,0.1
1604,1310,3825,0.1
1605,3499,3721,0.3
1606,3116,4092,0.1
1607,5,1522,0.1
1608,3392,977,0.1
1609,2803,2896,0.1
1610,313,3743,0.1
1611,10,552,0.2
1612,244,243,1.0
1613,812,1023,0.3
1614,1764,4598,-1.0
1615,3032,2971,0.2
1616,3503,4375,0.1
1617,1998,5844,0.1
1618,3177,3204,0.1
1619,548,365,0.1
1620,84,98,0.2
1621,5245,2233,0.1
1622,319,180,0.2
1623,5309,2949,0.1
1624,10,1182,0.1
1625,1102,1104,0.5
1626,5192,5208,0.1
1627,6,2270,0.2
1628,1605,1683,0.2
1629,1522,319,0.3
1630,2624,2433,0.8
1631,2545,3391,0.1
1632,5193,947,0.4
1633,2077,2922,0.1
1634,1227,1012,0.1
1635,1230,1121,0.1
1636,3308,3389,0.1
1637,3294,1902,1.0
1638,2338,2677,0.1
1639,3978,3894,0.1
1640,4979,4977,0.3
1641,4206,2273,0.1
1642,4155,4502,-1.0
1643,2845,3280,0.1
1644,175,403,0.2
1645,5647,3396,0.5
1646,2587,3308,0.1
1647,3623,2218,0.2
1648,6,377,0.5
1649,506,428,0.1
1650,2218,2446,-0.8
1651,912,882,0.1
1652,26,505,0.4
1653,4792,5002,0.4
1654,19,1341,-1.0
1655,26,1686,0.1
1656,506,977,0.3
1657,313,2295,0.4
1658,865,866,0.3
1659,1568,1522,0.5
1660,3729,26,0.1
1661,884,867,0.1
1662,5269,2545,-0.1
1663,2050,264,0.2
1664,1207,1121,0.1
1665,5432,1310,0.2
1666,4688,2016,0.1
1667,1953,1639,0.3
1668,6,684,0.3
1669,3577,3416,0.1
1670,882,982,0.1
1671,3838,4132,0.3
1672,584,4433,0.1
1673,4521,4742,0.1
1674,1764,2721,-1.0
1675,2427,1981,0.1
1676,4171,3623,0.5
1677,3593,3594,0.4
1678,1673,1764,0.2
1679,5526,3564,0.2
1680,2587,1360,0.1
1681,642,529,0.3
1682,0,9,0.7
1683,1507,3305,0.3
1684,3659,659,0.1
1685,2218,673,-0.3
1686,1707,1742,0.2
1687,1850,1909,0.1
1688,864,1276,0.5
1689,2229,1629,0.1
1690,216,3659,0.1
1691,1344,2666,-1.0
1692,3643,3525,0.2
1693,2718,2986,0.1
1694,1853,1711,0.3
1695,506,483,0.1
1696,669,2500,0.1
1697,2007,1430,0.1
1698,217,375,0.5
1699,1850,2028,1.0
1700,993,1293,0.1
1701,2884,2949,0.1
1702,28,180,0.2
1703,26,1574,0.1
1704,4878,3378,0.1
1705,2511,3247,0.1
1706,2338,1428,0.1
1707,365,508,0.1
1708,1276,2166,0.2
1709,602,6,0.3
1710,1756,4116,0.1
1711,4207,321,0.1
1712,601,665,0.1
1713,216,5514,0.5
1714,1875,2010,0.1
1715,1571,2316,0.1
1716,2077,5307,-0.1
1717,41,5134,0.1
1718,3508,3593,0.1
1719,1610,1756,0.3
1720,6,103,0.2
1721,4828,4689,0.1
1722,3062,3040,0.1
1723,500,1474,0.1
1724,3910,3639,0.2
1725,1848,2433,0.1
1726,2077,5150,-0.1
1727,1998,5152,-0.1
1728,1764,5378,-0.8
1729,176,189,0.1
1730,4363,2587,0.3
1731,1352,623,0.1
1732,4277,18,-0.1
1733,4115,2016,0.3
1734,1293,584,0.1
1735,307,163,0.1
1736,1541,505,0.1
1737,26,4139,0.1
1738,2750,2545,0.1
1739,1970,1875,0.1
1740,4316,3546,0.1
1741,3738,4212,0.2
1742,4381,4417,0.2
1743,3918,321,1.0
1744,3639,3093,0.2
1745,1344,1590,0.1
1746,3772,3775,0.1
1747,3378,1226,0.1
1748,3170,1786,0.1
1749,26,2142,0.1
1750,1853,453,0.1
1751,26,4581,0.1
1752,2723,2885,0.1
1753,10,1969,0.1
1754,1293,2204,0.1
1755,1833,3659,0.1
1756,3800,4431,0.4
1757,1981,2012,0.2
1758,1769,4588,-1.0
1759,1512,26,0.1
1760,3743,4109,0.2
1761,4853,506,0.1
1762,2047,2125,0.1
1763,3713,4576,-1.0
1764,3302,2587,0.7
1765,21,307,0.1
1766,3318,1981,0.2
1767,6,625,0.2
1768,4200,4674,0.1
1769,2443,2077,0.5
1770,1469,4471,0.1
1771,2166,2349,0.1
1772,1012,30,0.3
1773,1521,1725,-0.1
1774,3771,3577,0.1
1775,1624,1629,0.1
1776,428,423,0.1
1777,4148,3838,0.1
1778,159,403,0.2
1779,3826,1226,0.1
1780,1505,4829,0.1
1781,5334,6,0.1
1782,2953,3563,0.1
1783,1907,3029,0.3
1784,3800,5388,0.1
1785,4459,4455,0.1
1786,440,6,0.2
1787,2338,3652,0.1
1788,4312,3439,0.1
1789,3814,4311,0.1
1790,1844,1814,0.2
1791,3577,2359,0.1
1792,497,2876,0.1
1793,26,5641,0.1
1794,885,900,0.2
1795,3275,2699,0.1
1796,4591,4596,0.1
1797,3623,4269,0.1
1798,4593,3819,-1.0
1799,3523,3797,0.2
1800,1786,2974,0.2
1801,1987,1293,0.1
1802,2077,4373,0.1
1803,1685,2778,0.1
1804,3052,3167,0.1
1805,26,1408,0.1
1806,3837,3438,0.3
1807,1692,864,0.1
1808,451,128,0.1
1809,5532,3825,0.2
1810,4006,3518,0.1
1811,5413,2876,0.1
1812,4559,5799,0.1
1813,4698,4171,0.1
1814,2359,2748,0.1
1815,163,712,0.2
1816,4083,4039,0.1
1817,1176,203,0.1
1818,453,313,0.1
1819,1522,1211,0.1
1820,1951,1875,0.1
1821,162,155,0.1
1822,2146,2236,0.1
1823,2077,2786,0.1
1824,1900,1981,0.2
1825,2699,2420,0.1
1826,361,41,0.1
1827,1870,1814,0.1
1828,727,190,0.3
1829,187,233,0.1
1830,41,3209,0.5
1831,4949,2981,0.1
1832,4092,5210,-1.0
1833,3841,1764,0.1
1834,1293,2995,0.4
1835,3549,3622,0.1
1836,894,1870,0.1
1837,1481,1344,0.1
1838,1203,1354,0.1
1839,2315,2160,0.1
1840,343,45,0.2
1841,3797,646,0.2
1842,5831,5546,-1.0
1843,3378,376,0.1
1844,2658,2150,0.1
1845,1354,1276,0.5
1846,1764,2643,-1.0
1847,774,601,0.1
1848,2016,2778,0.2
1849,113,54,0.1
1850,26,3088,0.1
1851,4833,5378,0.1
1852,1998,5385,-1.0
1853,1133,1326,0.1
1854,1459,864,0.1
1855,4316,4171,0.1
1856,5378,2876,0.1
1857,2787,69,0.2
1858,5339,3910,0.1
1859,3503,1998,0.1
1860,1541,98,0.2
1861,159,417,0.1
1862,2297,2020,0.1
1863,474,498,0.1
1864,1716,1725,0.2
1865,1198,1189,0.1
1866,41,18,0.2
1867,2587,3643,0.4
1868,1541,2498,0.1
1869,5355,3275,0.3
1870,1310,815,0.1
1871,1629,26,0.2
1872,2953,4558,0.1
1873,26,2762,0.1
1874,3975,3282,0.2
1875,91,132,0.1
1876,3756,1394,0.3
1877,1965,2062,0.1
1878,977,2587,0.7
1879,1998,2128,0.5
1880,2511,3389,0.1
1881,697,613,0.1
1882,2020,2048,-1.0
1883,1764,2284,0.1
1884,3705,2782,0.2
1885,459,456,0.1
1886,859,4545,0.1
1887,1624,1585,0.2
1888,2218,2715,-1.0
1889,2821,1981,-0.9
1890,2247,3126,0.1
1891,198,4092,0.1
1892,5388,5419,0.1
1893,1647,1689,0.2
1894,4072,1176,0.2
1895,1981,1522,0.1
1896,5124,3032,0.1
1897,1981,2995,-0.9
1898,1159,1169,0.1
1899,2766,2813,0.1
1900,4521,2347,0.1
1901,977,3456,0.1
1902,3841,1998,0.1
1903,1842,841,0.2
1904,203,1240,0.1
1905,4115,1275,0.1
1906,1341,1527,0.1
1907,4193,2247,0.1
1908,2147,4206,0.2
1909,2592,884,-1.0
1910,3910,5505,0.1
1911,1344,1634,0.1
1912,2669,2592,0.7
1913,1064,736,0.1
1914,1594,18,-1.0
1915,2545,3400,0.1
1916,506,10,0.2
1917,2669,864,0.3
1918,2827,1706,0.2
1919,1814,1293,0.2
1920,2545,4004,0.1
1921,5521,3396,0.5
1922,3686,3687,0.1
1923,782,2023,0.8
1924,1225,1121,0.1
1925,5124,4748,0.1
1926,1522,1993,0.5
1927,1275,1012,0.1
1928,977,3302,0.1
1929,176,24,0.1
1930,3245,1321,-1.0
1931,103,233,0.1
1932,3282,3120,0.1
1933,5833,5134,0.2
1934,310,307,0.3
1935,6,580,0.2
1936,120,561,0.1
1937,2601,2616,0.9
1938,4433,2511,0.3
1939,3659,3894,0.1
1940,1756,1293,0.1
1941,2248,2150,0.1
1942,4609,4545,0.1
1943,747,593,0.1
1944,529,666,0.1
1945,1764,3463,0.1
1946,2876,2839,-0.8
1947,1248,1276,0.3
1948,84,204,0.1
1949,1561,26,0.1
1950,1610,1275,0.2
1951,2605,2943,0.2
1952,3150,3722,0.1
1953,264,2201,0.1
1954,1190,521,0.1
1955,841,884,0.1
1956,455,492,0.1
1957,646,2802,0.1
1958,41,1344,0.1
1959,0,6,0.9
1960,2415,1981,0.2
1961,4892,859,0.1
1962,1571,2991,0.1
1963,3062,4689,0.1
1964,1981,3582,0.3
1965,757,791,0.2
1966,3291,3019,0.8
1967,244,2602,0.4
1968,4206,2955,0.1
1969,4235,75,0.1
1970,1981,2156,0.2
1971,2218,1500,-1.0
1972,1902,2093,0.1
1973,5532,2949,0.1
1974,978,977,0.1
1975,4415,3643,0.1
1976,1708,452,0.1
1977,2580,4828,0.1
1978,4195,4092,0.2
1979,2247,1983,0.5
1980,1689,3497,0.3
1981,880,165,0.4
1982,1594,1997,-0.2
1983,4789,4413,0.1
1984,3640,1957,0.1
1985,4206,1354,0.3
1986,2587,3573,0.1
1987,3553,98,0.2
1988,1,30,0.2
1989,359,444,0.1
1990,5319,5134,0.2
1991,2297,691,0.2
1992,4471,4801,0.2
1993,5175,2674,0.1
1994,3840,3935,0.1
1995,3000,26,0.1
1996,3062,3065,0.1
1997,111,1344,0.4
1998,3446,3430,0.5
1999,2007,2065,0.2
2000,1522,1532,0.2
2001,30,1754,0.1
2002,2196,4043,0.1
2003,0,45,0.3
2004,4115,3499,0.1
2005,5141,3728,0.3
2006,165,44,0.5
2007,534,403,0.4
2008,4502,864,0.1
2009,1447,1729,0.2
2010,2037,264,0.1
2011,2731,2592,1.0
2012,1942,1945,0.1
2013,2974,3751,0.3
2014,4660,4656,0.2
2015,2587,3134,0.1
2016,646,139,0.1
2017,2111,864,0.4
2018,2019,1981,0.2
2019,5512,3825,0.1
2020,4591,4594,0.1
2021,1344,1636,0.1
2022,2545,2925,0.1
2023,822,350,0.2
2024,1344,1800,0.8
2025,56,372,0.1
2026,436,21,0.1
2027,1306,497,0.1
2028,1981,921,0.1
2029,1276,1804,0.1
2030,2765,3564,0.4
2031,2765,5710,0.6
2032,2146,1540,0.1
2033,1764,4436,-1.0
2034,646,648,0.1
2035,2017,1818,0.3
2036,269,1024,0.5
2037,2778,5261,0.1
2038,3681,3680,1.0
2039,2125,2047,0.1
2040,1230,2570,0.2
2041,3713,4617,-1.0
2042,30,1379,0.1
2043,4274,4798,0.1
2044,1354,1311,0.3
2045,2487,2488,0.1
2046,3751,4774,0.1
2047,6,2338,0.2
2048,5363,2084,0.1
2049,3340,26,0.3
2050,2839,3638,0.1
2051,5429,2765,0.1
2052,1907,3017,0.1
2053,4482,4491,0.1
2054,1227,745,0.1
2055,4611,1764,-1.0
2056,26,4278,0.1
2057,1764,1907,0.1
2058,1764,2008,0.1
2059,10,841,0.1
2060,3203,2083,0.1
2061,1946,2085,0.1
2062,2006,1673,-1.0
2063,3932,3814,0.2
2064,2587,5304,0.1
2065,4230,4306,0.6
2066,1519,1859,0.1
2067,419,403,0.1
2068,2218,2324,0.1
2069,2003,4205,-1.0
2070,3020,453,0.1
2071,3623,176,0.2
2072,4836,3659,0.6
2073,14,506,0.1
2074,26,1951,0.1
2075,5606,5269,0.1
2076,977,3997,0.1
2077,1500,1501,0.3
2078,1086,972,0.1
2079,1764,2568,-1.0
2080,4115,3452,0.1
2081,1769,4571,-1.0
2082,1135,1286,-1.0
2083,3723,3573,0.1
2084,2592,2328,0.1
2085,4004,4115,0.1
2086,2839,3540,0.1
2087,3951,4027,0.2
2088,3753,2354,0.1
2089,1571,3087,0.1
2090,3062,3867,0.1
2091,290,159,0.3
2092,26,2523,0.1
2093,1861,864,0.1
2094,4279,3910,0.1
2095,589,359,0.1
2096,385,1324,0.2
2097,3497,86,0.3
2098,0,1275,0.5
2099,437,439,0.1
2100,5538,5512,0.5
2101,1275,1160,0.8
2102,2077,3360,0.2
2103,928,760,0.1
2104,377,6,0.5
2105,2672,2247,0.1
2106,1072,26,0.2
2107,1261,1211,0.2
2108,4458,4219,0.3
2109,4206,2587,0.1
2110,141,4092,0.1
2111,490,127,0.1
2112,2943,977,0.3
2113,2723,2672,0.1
2114,428,346,0.1
2115,10,1725,-0.1
2116,5105,5100,0.1
2117,1981,1620,0.1
2118,1176,1240,0.2
2119,26,2027,0.1
2120,3391,3523,-0.1
2121,523,557,0.1
2122,3424,2839,0.5
2123,481,589,0.1
2124,26,2167,0.1
2125,623,2778,0.1
2126,2218,2462,-0.7
2127,3521,2570,0.2
2128,2587,3737,0.1
2129,4430,4521,0.1
2130,1354,1434,0.1
2131,6,389,0.1
2132,2247,2496,-0.4
2133,26,3420,0.1
2134,3917,3659,0.1
2135,26,3999,0.1
2136,774,684,0.1
2137,1764,2676,0.1
2138,332,345,0.1
2139,1459,4092,0.1
2140,163,313,0.3
2141,3668,2338,-1.0
2142,1998,5104,-1.0
2143,5598,5319,0.1
2144,163,659,0.2
2145,3128,3164,0.1
2146,41,4115,0.2
2147,5839,1998,1.0
2148,42,160,0.1
2149,507,841,0.6
2150,163,40,0.1
2151,2612,2614,-1.0
2152,42,189,0.2
2153,2156,1804,0.2
2154,4034,4994,0.1
2155,5429,4690,0.1
2156,274,6,0.4
2157,4092,3456,-1.0
2158,1293,3995,0.3
2159,26,3698,0.1
2160,1310,3135,0.1
2161,41,1204,0.1
2162,269,1326,0.1
2163,864,1707,-1.0
2164,791,761,0.3
2165,3432,3019,0.1
2166,841,302,0.4
2167,639,28,0.3
2168,587,1354,0.3
2169,3517,2338,0.1
2170,1907,3120,0.4
2171,3339,26,0.1
2172,2338,3062,0.1
2173,4196,4547,0.1
2174,4604,4206,0.6
2175,3470,3472,0.1
2176,575,359,0.1
2177,4608,4545,0.9
2178,821,757,0.1
2179,2227,2229,0.1
2180,2347,2686,0.1
2181,4498,4316,0.1
2182,1981,1876,0.1
2183,2370,2432,0.5
2184,1485,3848,0.1
2185,1306,1415,0.1
2186,2077,5114,-1.0
2187,603,5309,0.1
2188,725,372,0.1
2189,5506,3646,0.1
2190,1310,4152,0.1
2191,1708,1204,0.1
2192,4345,3759,0.1
2193,4115,5166,0.1
2194,1324,2150,0.2
2195,356,480,0.1
2196,593,1066,0.1
2197,996,1228,0.2
2198,5087,5637,0.1
2199,2139,2077,0.1
2200,313,1276,0.3
2201,3668,2902,1.0
2202,2803,1981,0.1
2203,441,3668,-1.0
2204,5528,5564,0.1
2205,3069,3019,0.5
2206,4877,5011,0.1
2207,3499,2348,0.5
2208,3062,3064,0.1
2209,45,1102,-1.0
2210,3690,3191,0.1
2211,692,1033,0.2
2212,4372,4576,-1.0
2213,2072,864,0.1
2214,1321,3204,-1.0
2215,2434,1679,0.1
2216,2302,2656,-1.0
2217,2587,3281,0.1
2218,2871,2919,0.1
2219,4800,4558,0.1
2220,3496,506,0.3
2221,4027,2953,0.2
2222,684,881,0.1
2223,987,1185,0.1
2224,3470,4206,0.1
2225,35,3523,0.2
2226,3093,3302,0.2
2227,1500,2628,1.0
2228,4891,4888,-1.0
2229,3662,2062,0.1
2230,2545,4654,-1.0
2231,3674,859,0.2
2232,19,2080,0.2
2233,2746,2670,0.1
2234,2338,3139,0.3
2235,171,6,0.1
2236,2629,2627,1.0
2237,4092,4689,0.2
2238,4369,4364,-1.0
2239,1876,782,0.1
2240,217,386,0.4
2241,5439,3573,0.1
2242,1521,1240,0.1
2243,44,54,0.2
2244,2602,1277,0.3
2245,2077,2408,0.1
2246,4548,977,0.1
2247,139,3708,0.1
2248,1685,2110,0.1
2249,5428,69,0.1
2250,1592,1344,0.1
2251,240,5082,0.2
2252,26,1512,0.1
2253,2526,1902,0.3
2254,483,1443,0.1
2255,2221,2020,0.2
2256,2247,3204,-1.0
2257,2587,4079,0.1
2258,1585,3580,0.1
2259,5108,5109,1.0
2260,1540,1860,0.1
2261,2644,2664,0.1
2262,4427,26,0.4
2263,2313,3141,0.2
2264,306,586,0.1
2265,5091,4155,0.1
2266,1012,736,0.1
2267,3659,4069,0.1
2268,4437,3908,0.1
2269,1585,864,0.3
2270,4115,3573,0.1
2271,2424,26,0.1
2272,3150,1568,0.1
2273,6,1370,0.1
2274,884,428,0.4
2275,10,2016,0.1
2276,163,1853,0.1
2277,35,2974,0.2
2278,3888,5272,0.2
2279,500,4092,0.5
2280,3795,3662,0.1
2281,208,26,0.2
2282,2005,1875,0.1
2283,4532,4443,-1.0
2284,4772,26,0.5
2285,4710,3391,0.1
2286,214,13,0.2
2287,3,264,0.5
2288,3379,5378,-1.0
2289,81,6,0.1
2290,4476,3958,0.1
2291,3362,2587,0.1
2292,3566,3154,0.1
2293,5134,5200,0.1
2294,4481,4482,-1.0
2295,4944,4921,1.0
2296,791,758,0.3
2297,3659,3738,0.1
2298,3331,4298,0.1
2299,1033,867,0.2
2300,2587,1935,0.1
2301,2001,3659,0.1
2302,3926,3659,0.1
2303,4155,3372,0.7
