,source,target,weight
4527,1921,0,0.2
4528,2545,4532,0.1
4529,3079,2718,0.1
4530,1918,1764,0.1
4531,5705,2876,0.1
4532,1341,1478,0.1
4533,261,45,0.1
4534,30,2405,0.1
4535,3910,3378,0.2
4536,5093,5053,0.1
4537,1521,3497,0.3
4538,4555,4171,0.1
4539,1875,2169,0.1
4540,2587,2257,0.1
4541,3062,3067,0.1
4542,4284,3951,0.4
4543,2977,1907,0.2
4544,1814,1293,0.2
4545,234,95,0.1
4546,3710,1970,-1.0
4547,2592,2725,0.1
4548,584,5134,0.1
4549,3857,4379,0.1
4550,3947,3951,0.1
4551,2117,5599,0.1
4552,967,882,0.3
4553,5363,2602,0.1
4554,3277,3319,0.1
4555,2942,1541,0.1
4556,2587,3838,0.3
4557,3809,2354,0.1
4558,2083,3819,0.1
4559,1576,1998,0.1
4560,3646,5473,0.1
4561,2776,2354,0.1
4562,26,4349,0.1
4563,495,726,0.1
4564,2741,2320,0.2
4565,3372,4225,0.2
4566,2114,2020,0.1
4567,1756,1576,0.2
4568,1756,1341,-1.0
4569,1568,2884,0.1
4570,453,1690,0.2
4571,1875,1725,-0.1
4572,4741,3743,0.3
4573,441,432,-0.3
4574,2125,2146,0.5
4575,734,334,0.1
4576,1576,3313,0.1
4577,5269,3668,-1.0
4578,3821,3744,0.2
4579,2865,1541,0.1
4580,159,926,0.1
4581,4092,3879,-0.1
4582,106,353,0.1
4583,4368,4346,-1.0
4584,1876,10,0.1
4585,2062,26,0.2
4586,3826,1231,0.2
4587,2916,1764,0.1
4588,864,1547,0.1
4589,1310,864,-0.1
4590,4865,5854,0.1
4591,3378,2016,0.1
4592,3126,506,0.1
4593,4115,4618,0.1
4594,1732,1512,0.1
4595,2472,1998,0.1
4596,2819,490,-0.1
4597,1626,41,0.1
4598,507,646,0.1
4599,1530,1344,0.3
4600,258,259,0.1
4601,3378,321,0.4
4602,5733,2884,0.2
4603,4794,4545,0.1
4604,5506,2931,-0.1
4605,3129,977,1.0
4606,343,457,0.1
4607,21,42,0.2
4608,1668,1647,0.3
4609,1005,42,0.4
4610,1773,688,0.1
4611,483,505,0.1
4612,4128,2062,0.1
4613,3566,3569,0.1
4614,2587,3534,0.1
4615,1276,1571,0.3
4616,805,867,0.1
4617,1394,1623,1.0
4618,999,436,0.2
4619,111,1160,0.4
4620,2635,2492,-1.0
4621,3696,2273,0.1
4622,1981,2822,0.3
4623,4206,2380,0.1
4624,1321,184,0.2
4625,3275,5053,0.1
4626,2765,5506,0.2
4627,4698,4801,0.3
4628,1764,2359,0.3
4629,1428,4034,0.1
4630,4206,4759,0.1
4631,2876,3958,0.3
4632,38,32,0.2
4633,5126,5102,-1.0
4634,508,6,0.2
4635,2076,2020,0.1
4636,2077,5336,-0.1
4637,617,387,0.1
4638,4373,2587,0.1
4639,880,310,0.1
4640,4333,4754,0.1
4641,4471,4206,0.1
4642,2157,2171,0.1
4643,3819,4494,0.1
4644,2342,1585,0.1
4645,2707,2354,0.1
4646,3710,4617,-1.0
4647,864,2587,0.1
4648,84,75,0.1
4649,2953,3545,0.1
4650,2979,2803,0.2
4651,2302,3668,-1.0
4652,5304,5309,0.1
4653,5134,2884,0.1
4654,176,2130,0.1
4655,3378,3751,0.7
4656,2587,3317,0.9
4657,318,6,0.3
4658,41,81,0.1
4659,3770,2587,0.1
4660,10,2560,0.1
4661,38,44,0.2
4662,2204,2760,0.1
4663,2062,2093,0.1
4664,2247,2570,0.1
4665,650,790,0.1
4666,29,111,0.4
4667,1344,1468,0.3
4668,3062,4693,0.1
4669,1486,1794,0.1
4670,3378,1847,0.1
4671,3746,4466,0.1
4672,2820,3285,0.1
4673,660,738,0.1
4674,5222,5378,0.5
4675,1764,1226,0.1
4676,4216,3794,0.1
4677,26,1645,0.1
4678,2839,3009,0.1
4679,452,1486,0.1
4680,4829,3910,0.1
4681,10,538,0.1
4682,43,1,0.2
4683,26,310,0.1
4684,3392,3309,0.1
4685,2587,2500,0.3
4686,170,510,0.1
4687,3956,3555,0.1
4688,3633,3150,0.1
4689,5565,3800,0.1
4690,1459,623,0.1
4691,506,1467,0.1
4692,4933,240,0.1
4693,1764,5122,-1.0
4694,2738,2702,0.1
4695,4461,3566,1.0
4696,5167,66,0.1
4697,4670,3573,0.1
4698,3712,4643,-1.0
4699,103,28,0.2
4700,2126,18,1.0
4701,1521,1700,0.1
4702,4978,4976,0.4
4703,1998,3523,0.2
4704,4115,4345,0.1
4705,691,821,0.2
4706,2194,1981,0.3
4707,1764,5793,0.1
4708,5326,5321,0.8
4709,138,0,0.4
4710,3841,5618,-0.5
4711,4092,3659,0.1
4712,3573,4373,0.1
4713,4312,2953,0.1
4714,1354,2150,0.1
4715,4027,4325,0.1
4716,5532,5630,0.1
4717,3192,3191,0.1
4718,864,4559,0.3
4719,481,188,0.1
4720,738,1,0.2
4721,1469,5388,0.1
4722,977,3309,0.1
4723,2076,2150,0.2
4724,4521,5684,0.1
4725,4741,4619,0.1
4726,1344,1311,-0.1
4727,3643,4186,0.1
4728,26,2670,0.1
4729,4437,4438,0.1
4730,1258,1053,0.1
4731,2255,2146,0.1
4732,4577,4583,0.1
4733,4582,4341,-1.0
4734,3819,5309,0.3
4735,2042,1764,0.1
4736,2676,2658,-0.3
4737,81,30,0.1
4738,455,794,0.1
4739,5620,5617,1.0
4740,2587,3736,0.1
4741,1568,1276,0.5
4742,5160,240,0.4
4743,75,1421,0.5
4744,5381,5485,0.1
4745,506,929,0.1
4746,396,145,0.1
4747,2674,5175,0.1
4748,5378,5222,0.5
4749,3800,5427,0.1
4750,3062,310,0.1
4751,313,2195,0.1
4752,26,2723,0.1
4753,985,498,0.1
4754,230,701,0.1
4755,3690,2953,0.1
4756,176,977,0.3
4757,2876,1998,0.4
4758,1085,170,0.1
4759,3069,292,0.1
4760,1249,606,0.1
4761,4848,2570,0.1
4762,323,3266,0.1
4763,729,943,-1.0
4764,1764,5323,0.1
4765,538,1592,0.1
4766,3659,4153,0.1
4767,216,388,0.1
4768,2245,2150,0.2
4769,406,3465,0.5
4770,2294,1907,0.2
4771,313,1938,0.1
4772,361,436,0.1
4773,3032,1870,0.1
4774,3910,5228,0.1
4775,482,716,0.2
4776,2472,2150,0.1
4777,1907,2895,0.5
4778,3322,3660,0.1
4779,4807,5222,0.1
4780,1981,2101,0.1
4781,613,646,0.1
4782,2388,1981,0.1
4783,2632,1981,1.0
4784,1514,2075,0.1
4785,4116,1293,0.1
4786,2823,2790,0.2
4787,1998,4518,0.2
4788,2020,1944,0.1
4789,1002,313,0.2
4790,198,865,-1.0
4791,2669,452,0.1
4792,3800,5429,0.1
4793,3523,977,0.7
4794,4092,4891,-1.0
4795,1431,26,0.1
4796,1764,3463,0.1
4797,1321,2564,-1.0
4798,714,798,0.2
4799,5355,3728,0.5
4800,1814,782,0.1
4801,5435,3800,0.1
4802,4316,4505,0.1
4803,2635,2639,-1.0
4804,3573,1410,0.3
4805,2587,2916,0.1
4806,75,4235,0.1
4807,2273,1521,0.1
4808,2060,500,0.1
4809,2857,3191,0.1
4810,219,218,0.2
4811,3124,1853,0.1
4812,2218,3424,-1.0
4813,1861,26,0.2
4814,4679,4558,0.1
4815,1390,1389,0.1
4816,497,1344,0.4
4817,3573,4775,0.1
4818,26,3334,0.1
4819,993,1306,0.2
4820,26,3519,0.1
4821,1176,734,0.9
4822,240,1413,0.2
4823,510,97,0.1
4824,1610,2338,0.1
4825,594,264,0.4
4826,587,937,0.1
4827,4502,864,0.1
4828,2628,864,1.0
4829,3759,41,0.2
4830,305,6,0.1
4831,21,436,0.1
4832,1839,66,0.5
4833,4165,977,0.5
4834,403,280,0.2
4835,3416,1981,0.1
4836,4294,3040,0.2
4837,580,1012,0.1
4838,4642,584,0.1
4839,1769,4590,-1.0
4840,5759,3800,0.1
4841,353,209,0.1
4842,2919,2871,0.1
4843,791,886,0.3
4844,1,617,0.1
4845,1624,2307,0.2
4846,2778,4279,0.2
4847,2346,2672,0.3
4848,26,20,0.1
4849,3573,4413,0.1
4850,712,799,0.8
4851,3062,4690,0.1
4852,30,1011,0.1
4853,52,1121,0.1
4854,896,1012,0.3
4855,60,13,0.1
4856,3378,5832,0.1
4857,2166,2738,0.2
4858,1354,1226,0.1
4859,1853,1486,0.1
4860,1066,45,0.1
4861,264,1658,0.3
4862,3910,1568,0.2
4863,3372,4226,0.2
4864,3432,3019,0.1
4865,26,1389,0.1
4866,3631,1310,0.6
4867,5175,2674,0.1
4868,185,132,0.1
4869,734,1607,0.1
4870,5032,3751,0.2
4871,4156,3910,0.1
4872,734,483,0.4
4873,3755,3691,0.1
4874,2247,3114,-0.1
4875,3743,4196,0.5
4876,3379,4206,0.1
4877,385,1275,0.8
4878,5562,2876,0.1
4879,5105,5100,0.1
4880,30,5850,0.2
4881,1271,1314,0.1
4882,3674,2511,0.3
4883,4348,2699,0.2
4884,1456,2347,0.1
4885,5471,2247,0.1
4886,5010,5134,0.2
4887,1872,1240,0.2
4888,4592,4588,0.1
4889,1121,993,0.1
4890,4206,2472,0.2
4891,4155,4502,-1.0
4892,2857,1907,0.1
4893,4299,5412,0.1
4894,124,1341,0.1
4895,3093,4293,0.1
4896,2169,2146,0.2
4897,5106,5105,-1.0
4898,2778,3032,0.1
4899,5105,5106,-1.0
4900,1834,864,0.1
4901,26,5766,0.3
4902,27,1996,0.1
4903,506,1300,0.1
4904,2384,1853,0.1
4905,4377,3282,0.2
4906,3297,2196,0.1
4907,3827,3776,0.1
4908,3662,2587,0.2
4909,4038,2354,0.1
4910,2077,5311,-0.2
4911,3958,4314,0.2
4912,452,1394,0.5
4913,1610,377,0.1
4914,1695,864,0.1
4915,2845,3820,0.7
4916,176,2020,0.1
4917,3705,1998,0.1
4918,4253,1723,-1.0
4919,75,323,0.3
4920,4423,4473,0.3
4921,1344,505,0.2
4922,3643,4267,0.1
4923,227,26,0.1
4924,2799,2904,0.5
4925,1568,3662,0.1
4926,4481,4604,0.1
4927,106,1198,0.1
4928,3170,3199,0.2
4929,1344,1352,0.1
4930,4701,2444,0.5
4931,1981,2016,0.4
4932,5261,2778,0.1
4933,688,1853,0.2
4934,26,5640,0.1
4935,1160,84,0.2
4936,2953,2831,0.2
4937,4697,4750,0.1
4938,2214,2943,0.1
4939,26,19,0.1
4940,510,582,0.1
4941,1541,1444,0.1
4942,3910,2876,0.3
4943,1921,1521,0.3
4944,2338,4559,0.1
4945,448,440,0.1
4946,5496,5378,0.1
4947,1160,1571,0.4
4948,1668,2066,0.1
4949,48,0,0.2
4950,1435,864,0.5
4951,80,1009,0.1
4952,422,510,0.1
4953,648,914,0.5
4954,5512,5615,0.1
4955,1277,111,0.1
4956,3659,1293,0.1
4957,2545,1953,0.1
4958,5837,3705,0.1
4959,2328,3137,0.1
4960,26,3698,0.1
4961,4427,3838,0.1
4962,3523,2442,0.1
4963,1814,1344,0.1
4964,1718,1786,0.2
4965,5104,5100,0.1
4966,346,308,0.1
4967,1764,2632,-0.3
4968,3662,3593,0.2
4969,4814,2592,0.1
4970,4195,2140,0.5
4971,1281,1742,0.1
4972,1685,2110,0.1
4973,3573,4188,0.1
4974,106,444,0.1
4975,98,148,0.1
4976,3000,26,0.1
4977,2218,1907,0.1
4978,3978,3894,0.1
4979,998,972,0.1
4980,4444,3649,0.1
4981,3261,4583,-1.0
4982,240,5161,0.1
4983,4372,4565,-1.0
4984,5378,5497,0.1
4985,375,2185,0.2
4986,387,18,-0.1
4987,1360,4455,-0.1
4988,688,2348,0.2
4989,5826,5827,0.4
4990,409,994,0.1
4991,4092,3503,0.3
4992,3631,3135,0.1
4993,589,481,0.1
4994,3573,5082,0.1
4995,4299,1644,-0.2
4996,606,787,0.1
4997,2689,2690,0.2
4998,3378,3441,-1.0
4999,6,24,0.2
5000,1965,1293,0.1
5001,1839,1486,0.1
5002,4974,4977,0.4
5003,2477,1532,0.1
5004,1521,1685,0.6
5005,5511,2338,0.1
5006,3659,2279,0.1
5007,1571,1519,0.3
5008,1719,2020,-1.0
5009,436,21,0.1
5010,26,1918,0.1
5011,2247,2020,0.1
5012,1764,2662,-1.0
5013,2338,5378,-1.0
5014,1547,1710,-1.0
5015,1522,1484,0.1
5016,2443,26,0.5
5017,2083,4235,0.1
5018,1176,1578,0.1
5019,746,747,0.1
5020,161,490,0.1
5021,4092,3759,0.4
5022,977,4170,0.2
5023,4092,3565,0.1
5024,754,497,0.1
5025,1998,3507,0.1
5026,3711,4586,-1.0
5027,4115,4798,0.1
5028,2587,2748,0.1
5029,139,1160,0.2
5030,4561,4569,-1.0
5031,3914,1998,0.2
5032,493,546,0.1
5033,2218,2324,0.1
5034,2218,2025,-0.5
5035,4608,1786,0.2
5036,3659,4116,0.2
5037,1521,1673,0.1
5038,4153,10,0.1
5039,3150,1576,0.1
5040,2266,2545,0.1
5041,3643,4446,0.1
5042,127,141,0.1
5043,323,2584,0.1
5044,1227,1229,0.1
5045,4585,4661,-1.0
5046,264,2801,0.1
5047,3753,2354,0.1
5048,2750,1893,0.1
5049,4316,4502,0.1
5050,3573,3733,0.1
5051,2906,4434,0.1
5052,2526,1689,0.1
5053,1396,1395,0.1
5054,1814,2055,0.1
5055,6,161,0.2
5056,779,170,0.1
5057,3832,4559,0.2
5058,500,435,1.0
5059,233,729,0.2
5060,2626,1764,1.0
5061,5027,4850,0.1
5062,26,2545,0.1
5063,2790,2712,0.1
5064,931,867,0.1
5065,506,1500,0.2
5066,3711,4593,-1.0
5067,5355,24,0.1
5068,5643,3838,0.1
5069,10,1310,-1.0
5070,4376,4115,0.2
5071,2884,4274,0.1
5072,691,1685,0.2
5073,2338,3391,0.1
5074,2819,593,-0.1
5075,4502,4935,-1.0
5076,4576,4643,0.1
5077,4741,3454,0.1
5078,1786,1853,0.3
5079,506,1826,0.1
5080,763,2587,0.1
5081,10,500,0.3
5082,5545,5684,0.7
5083,10,1182,0.1
5084,2247,5477,-1.0
5085,2273,4987,0.2
5086,3506,5543,0.5
5087,2160,2331,0.1
5088,864,5030,0.1
5089,510,41,0.2
5090,2545,3825,0.1
5091,4373,4376,0.1
5092,3040,4264,-1.0
5093,593,640,0.1
5094,4044,10,0.1
5095,2147,2077,0.1
5096,10,1951,0.2
5097,4042,3802,0.5
5098,1909,1987,0.2
5099,686,687,0.1
5100,4590,4591,0.1
5101,1761,1698,0.1
5102,4092,165,-1.0
5103,1973,2207,0.1
5104,10,161,0.1
5105,1764,2701,-0.5
5106,1297,170,0.1
5107,4206,26,0.1
5108,1685,4741,0.5
5109,20,26,0.1
5110,3593,3704,0.2
5111,506,2423,0.1
5112,5692,1310,0.1
5113,5222,5269,0.2
5114,240,462,0.1
5115,2302,2690,-1.0
5116,1764,5378,-0.8
5117,1310,1786,0.1
5118,4206,2949,0.1
5119,1769,4582,-1.0
5120,4571,4593,0.1
5121,5428,3705,0.2
5122,850,21,0.1
5123,3497,960,0.1
5124,4132,41,0.1
5125,230,3680,-1.0
5126,3356,4279,0.1
5127,2196,2195,0.1
5128,4314,4569,0.1
5129,493,161,0.1
5130,1565,313,0.3
5131,2715,2250,0.1
5132,500,1430,0.1
5133,3031,2799,0.1
5134,977,2545,0.1
5135,180,28,0.2
5136,2570,2354,0.2
5137,436,344,0.1
5138,269,606,0.2
5139,59,1368,0.2
5140,3714,4578,-1.0
5141,2338,441,0.1
5142,431,372,0.1
5143,480,515,0.1
5144,4115,4758,0.2
5145,5108,1907,-1.0
5146,216,3747,0.1
5147,2710,2247,0.1
5148,3968,3838,0.1
5149,2385,2365,0.1
5150,32,275,0.1
5151,2527,1769,0.1
5152,2748,2755,0.1
5153,1571,1861,0.1
5154,2354,2570,0.2
5155,30,1519,0.2
5156,1757,864,0.2
5157,2819,1981,0.1
5158,1644,163,0.1
5159,2602,3681,-1.0
5160,1003,1876,0.1
5161,2790,2798,0.1
5162,4083,3472,0.1
5163,5582,5224,0.1
5164,1774,499,0.1
5165,95,97,0.1
5166,1843,1814,0.1
5167,2218,1166,-0.3
5168,4115,4150,0.1
5169,255,462,0.5
5170,5549,98,0.6
5171,2943,2587,0.1
5172,4877,1310,0.5
5173,3659,1786,0.1
5174,1,15,0.5
5175,4115,4264,-1.0
5176,1037,1038,0.2
5177,203,603,0.1
5178,3425,2545,0.1
5179,1907,2338,0.1
5180,4246,1057,0.4
5181,5533,5534,-1.0
5182,791,915,0.3
5183,480,436,0.1
5184,202,2486,0.3
5185,3819,1786,0.4
5186,3910,3453,0.1
5187,779,791,0.1
5188,3809,1756,0.2
5189,497,0,0.1
5190,2592,2731,0.1
5191,3046,1981,0.4
5192,1121,753,0.1
5193,2893,1907,0.1
5194,2020,4353,0.1
5195,3,1946,0.1
5196,2845,2294,0.4
5197,378,889,0.5
5198,688,510,0.1
5199,669,734,0.1
5200,3841,1321,0.1
5201,1374,306,0.1
5202,3719,4576,-1.0
5203,3177,3204,0.1
5204,500,1981,1.0
5205,2489,2488,0.2
5206,1764,41,0.3
5207,506,168,0.1
5208,3062,2845,0.1
5209,4975,4978,0.5
5210,106,163,0.8
5211,3564,5458,0.3
5212,3126,3294,0.2
5213,1063,867,0.1
5214,216,103,0.1
5215,26,2635,0.1
5216,356,0,0.4
5217,4196,4115,0.1
5218,3996,3750,0.1
5219,54,95,0.1
5220,1825,1725,0.1
5221,1276,26,0.3
5222,3643,4148,0.2
5223,4768,5494,-0.1
5224,3226,3227,0.1
5225,723,606,0.1
5226,437,439,0.1
5227,313,1354,0.2
5228,1987,145,0.1
5229,688,1267,-1.0
5230,2342,2279,0.3
5231,1594,18,-1.0
5232,4907,4901,0.1
5233,2635,2618,-1.0
5234,587,1354,0.3
5235,3553,3662,0.2
5236,240,444,0.1
5237,310,56,0.1
5238,4279,2056,0.1
5239,26,313,0.1
5240,1011,2587,0.2
5241,4333,4559,0.1
5242,3573,2778,0.1
5243,3264,1981,0.1
5244,4316,4465,0.1
5245,1727,483,0.1
5246,2891,1907,0.5
5247,42,214,0.3
5248,1326,1121,0.3
5249,5258,3910,0.1
5250,1733,1741,0.8
5251,1362,26,0.1
5252,591,120,0.2
5253,1814,1773,0.1
5254,3712,4592,-1.0
5255,3257,3262,0.1
5256,3208,2637,0.1
5257,916,937,-1.0
5258,1582,1592,0.1
5259,3204,2450,0.2
5260,684,879,0.2
5261,4298,3331,0.1
5262,2338,4759,0.1
5263,2023,3668,-1.0
5264,35,498,0.2
5265,2337,2065,0.5
5266,159,918,1.0
5267,2146,3566,0.1
5268,278,2146,0.2
5269,2185,3244,0.1
5270,1004,964,0.1
5271,3659,3894,0.1
5272,4559,2949,0.1
5273,782,1814,0.1
5274,1981,1012,0.1
5275,1585,1341,1.0
5276,3062,2820,0.1
5277,1786,1764,0.1
5278,1240,1928,0.1
5279,584,3573,0.1
5280,4683,4206,0.1
5281,2077,3819,0.1
5282,2739,1981,0.6
5283,4123,2338,0.1
5284,4765,3294,0.1
5285,2699,2354,0.1
5286,493,2077,0.1
5287,497,153,0.5
5288,1764,98,0.5
5289,6,136,0.2
5290,4585,4617,0.1
5291,3156,977,0.1
5292,3378,4878,0.1
5293,4246,4092,0.2
5294,4182,4092,0.5
5295,2380,2338,0.1
5296,10,5608,-0.2
5297,1196,1197,0.1
5298,1456,1344,0.3
5299,977,3659,0.1
5300,2077,4524,-1.0
5301,3388,2587,0.2
5302,2110,10,0.1
5303,3715,1970,-1.0
5304,240,347,0.1
5305,54,30,0.2
5306,4833,1689,0.1
5307,3659,4034,0.1
5308,1160,1227,0.6
5309,26,418,0.1
5310,1765,1469,0.1
5311,3732,26,0.1
5312,481,5,0.2
5313,3772,3705,0.1
5314,2707,18,0.3
5315,1344,1160,1.0
5316,4559,2338,0.1
5317,4115,4206,0.5
5318,1334,147,0.1
5319,1998,3340,0.1
5320,1018,967,0.1
5321,209,201,0.8
5322,4359,2570,0.2
5323,1764,4643,-1.0
5324,636,0,0.1
5325,4768,5597,0.1
5326,27,30,0.2
5327,2627,2433,0.2
5328,2920,26,0.2
5329,1773,1668,0.1
5330,2587,2978,0.1
5331,30,135,0.1
5332,1866,2339,0.1
5333,1700,1758,0.1
5334,3493,2587,0.3
5335,4210,2545,0.1
5336,1242,497,0.1
5337,323,1324,1.0
5338,3335,3668,0.1
5339,2551,2550,0.1
5340,1341,124,0.1
5341,2233,2139,0.2
5342,588,216,0.1
5343,2908,2247,0.1
5344,1464,1344,0.5
5345,2876,5378,0.1
5346,4619,2884,0.1
5347,2104,1597,0.1
5348,1764,2845,0.1
5349,2570,3100,0.1
5350,4115,2884,0.3
5351,5729,5784,0.1
5352,313,1948,0.1
5353,3819,3848,0.1
5354,2587,264,0.2
5355,2836,2587,0.1
5356,5327,5273,0.1
5357,376,230,0.2
5358,4249,4230,0.3
5359,209,723,0.1
5360,3378,5603,0.1
5361,2876,2669,-0.5
5362,1975,1725,0.1
5363,163,1,0.4
5364,3572,2247,0.1
5365,1907,1160,0.3
5366,4807,5379,1.0
5367,4092,4502,-0.1
5368,4150,3503,0.1
5369,1981,3392,0.2
5370,3759,4405,0.1
5371,1844,506,0.3
5372,1981,3340,0.2
5373,2254,4230,0.1
5374,1981,2042,-0.1
5375,27,1519,0.2
5376,1794,385,0.1
5377,987,1344,0.1
5378,1521,18,0.5
5379,907,1332,0.2
5380,4724,4604,0.1
5381,1571,1689,0.1
5382,2839,2077,0.7
5383,3062,3867,0.1
5384,4277,3838,0.7
5385,221,614,0.2
5386,2500,4471,0.1
5387,2876,2204,0.1
5388,387,477,0.1
5389,1981,3416,0.1
5390,5,1,0.4
5391,3683,3716,-1.0
5392,3168,2587,0.5
5393,580,10,0.1
5394,3753,3659,0.2
5395,5334,5335,0.1
5396,2302,2682,-1.0
5397,1603,5022,-1.0
5398,3903,18,0.1
5399,163,119,0.1
5400,673,684,0.3
5401,1591,2377,0.2
5402,1344,1370,0.2
5403,3958,2938,0.2
5404,2032,2920,0.1
5405,1080,2193,1.0
5406,26,3352,0.5
5407,1344,2404,0.1
5408,2247,3337,-0.1
5409,2096,1144,0.3
5410,1486,1459,0.1
5411,3719,4582,-1.0
5412,3751,4206,0.2
5413,1981,2439,0.3
5414,4038,1764,0.2
5415,6,93,0.4
5416,0,452,0.1
5417,26,3321,0.1
5418,613,285,0.1
5419,497,269,0.2
5420,896,1827,0.1
5421,3643,1998,0.2
5422,2587,1921,0.3
5423,1668,2077,0.3
5424,5158,864,0.1
5425,4277,2247,0.1
5426,3910,5512,0.1
5427,321,1804,0.1
5428,490,161,0.1
5429,1522,313,0.1
5430,2127,4783,0.1
5431,3248,2273,0.1
5432,1519,226,0.1
5433,403,844,0.2
5434,332,30,0.1
5435,4325,4092,0.1
5436,2045,1981,0.1
5437,4401,4316,0.1
5438,5545,5573,0.3
5439,4639,4645,-1.0
5440,1568,3674,0.1
5441,510,2347,0.1
5442,1364,734,0.1
5443,5562,3646,-0.5
5444,2233,2144,0.1
5445,26,3256,0.1
5446,2511,3247,0.1
5447,2039,1853,0.1
5448,1876,2248,0.3
5449,3573,2949,0.3
5450,1701,1354,0.1
5451,1344,1485,0.1
5452,3955,3691,0.1
5453,1732,1204,0.3
5454,1981,2984,0.1
5455,2062,3114,0.1
5456,2587,2949,0.3
5457,264,2087,0.1
5458,2587,1576,0.2
5459,1584,1012,0.1
5460,199,180,0.1
5461,881,853,1.0
5462,1764,4714,-1.0
5463,801,170,0.1
5464,8,0,1.0
5465,5109,4471,-1.0
5466,4191,3838,0.1
5467,159,112,0.1
5468,1725,1568,0.1
5469,5666,26,0.1
5470,2070,1798,0.3
5471,3052,2130,0.1
5472,3062,3861,0.1
5473,3659,1628,0.1
5474,153,1344,0.3
5475,646,3777,0.1
5476,2570,3470,0.4
5477,1751,139,0.1
5478,4320,4327,0.1
5479,2107,2095,0.1
5480,2974,41,-0.1
5481,4357,2587,0.1
5482,5566,5491,0.1
5483,3062,3888,0.1
5484,2974,5143,0.1
5485,4056,3659,1.0
5486,4569,4646,-1.0
5487,1981,1585,0.2
5488,1764,1420,0.1
5489,4584,26,0.1
5490,662,508,0.1
5491,4195,4092,0.2
5492,422,536,0.1
5493,60,78,0.2
5494,3571,2587,0.3
5495,4171,4502,0.2
5496,3751,2020,0.1
5497,3135,1521,0.1
5498,26,5802,0.1
5499,2247,163,0.1
5500,1800,21,0.7
5501,1160,18,1.0
5502,10,1003,0.6
5503,5471,2778,0.2
5504,1725,2031,0.1
5505,4275,313,0.1
5506,203,639,0.1
5507,2166,1756,0.1
5508,356,187,0.1
5509,3946,4098,0.1
5510,3097,3069,0.1
5511,1907,2637,0.2
5512,1764,4592,-1.0
5513,5818,5364,0.1
5514,4115,3456,0.1
5515,2667,2545,0.1
5516,889,378,0.1
5517,2707,2632,0.2
5518,1981,2772,0.1
5519,0,186,0.1
5520,2587,3849,0.1
5521,4775,4206,0.1
5522,361,362,0.1
5523,2580,3387,0.1
5524,4746,5191,-1.0
5525,685,791,0.1
5526,4593,1764,-1.0
5527,2077,5169,-0.2
5528,1293,3684,-1.0
5529,1541,2150,0.2
5530,2384,1981,0.1
5531,3062,234,0.1
5532,1456,1718,0.2
5533,5549,120,0.4
5534,2941,2677,1.0
5535,1311,1310,0.5
5536,321,1786,0.1
5537,1853,1711,0.3
5538,3474,2587,0.1
5539,4207,321,0.1
5540,2876,2602,0.1
5541,2839,1576,0.3
5542,2264,26,0.2
5543,3646,4807,-0.2
5544,2218,3190,-1.0
5545,1853,202,0.1
5546,1826,1794,0.2
5547,3659,3573,0.1
5548,3113,2587,0.1
5549,3386,3445,0.2
5550,2117,688,0.1
5551,229,182,0.1
5552,1408,26,0.4
5553,2254,3379,0.1
5554,4641,3378,0.1
5555,887,867,0.1
5556,544,514,0.1
5557,3046,2839,0.1
5558,3372,98,-0.1
5559,3974,3659,1.0
5560,41,1360,0.1
5561,3684,1970,1.0
5562,1850,483,0.5
5563,1907,3576,0.1
5564,3032,1794,0.1
5565,3356,2778,0.7
5566,1764,1892,0.1
5567,2876,4443,-1.0
5568,4092,4558,0.4
5569,1685,4872,0.1
5570,2839,69,-1.0
5571,2147,506,0.1
5572,6,894,0.4
5573,3453,4245,0.1
5574,1344,1474,0.1
5575,435,226,0.3
5576,84,4170,0.2
5577,1421,1341,0.5
5578,163,440,0.1
5579,495,163,0.2
5580,255,824,0.3
5581,1160,4064,0.9
5582,864,510,0.1
5583,258,372,0.3
5584,2408,2077,0.2
5585,977,4868,0.7
5586,29,49,0.2
5587,1176,2760,0.5
5588,1271,1308,0.1
5589,505,86,0.3
5590,3775,3772,0.1
5591,3046,2587,0.6
5592,2207,1973,0.2
5593,864,1324,0.1
5594,2185,1310,0.2
5595,1144,1886,0.5
5596,1853,3228,0.1
5597,1981,3390,0.2
5598,2778,4004,-1.0
5599,1571,1607,0.1
5600,877,482,0.1
5601,3674,4953,0.1
5602,1344,1765,0.1
5603,89,1206,0.1
5604,3258,5134,0.2
5605,2545,4654,-1.0
5606,3117,1981,0.3
5607,1012,1584,0.1
5608,5049,176,0.1
5609,551,591,0.1
5610,1306,1669,0.1
5611,2822,1230,0.1
5612,98,1769,0.4
5613,4069,3659,0.5
5614,896,1278,0.1
5615,835,821,0.1
5616,4576,1764,-1.0
5617,3776,4521,0.1
5618,112,159,0.1
5619,2876,4658,-1.0
5620,432,310,0.1
5621,2264,2801,0.1
5622,2718,1293,0.1
5623,3125,2938,0.1
5624,3589,3596,-0.1
5625,10,2727,0.1
5626,3767,2592,0.2
5627,1544,1522,0.1
5628,2201,1576,0.4
5629,3525,3391,0.1
5630,2533,1764,0.1
5631,33,27,0.1
5632,1354,2546,-0.4
5633,4904,4473,0.1
5634,980,876,0.1
5635,30,1754,0.1
5636,4374,4230,0.5
5637,2354,3173,0.3
5638,1853,506,0.1
5639,1981,2539,0.5
5640,3379,4219,0.1
